Policy_ID,Customer_ID,Policy_Age,Product_Type,Vehicle_Type,Driving_History,Region,Exposure,Premium,Earned_Premium,Ultimate_Losses,Pure_Premium,Reserved_Losses
8936,2782,16,Liability,Car,0,Northeast,17,778.14,778.14,460.15,27.06782822085615,368.12
8937,91,11,Auto,SUV,0,South,12,543.62,543.62,0.0,0.0,0.0
8938,3007,14,Home,Car,1,West,15,704.51,704.51,1181.32,78.75439348753855,945.06
8939,4303,25,BOP,Motorcycle,0,Midwest,26,840.94,840.94,0.0,0.0,0.0
8940,1089,11,Transportation,Van,0,West,12,576.05,576.05,1059.13,88.26099370057979,847.3
8941,4612,24,Home,Car,2,Midwest,25,905.96,905.96,4510.58,180.423080960312,3608.46
8942,1181,28,BOP,Van,1,Midwest,29,880.27,880.27,843.42,29.083475501753327,674.74
8943,1902,8,Liability,Car,0,Midwest,9,733.38,733.38,0.0,0.0,0.0
8944,4491,4,Transportation,SUV,1,West,5,570.09,570.09,564.48,112.89635113603168,451.58
8945,187,3,Auto,Van,0,West,4,503.93,503.93,0.0,0.0,0.0
8946,1598,11,Transportation,Van,0,South,12,694.85,694.85,0.0,0.0,0.0
8947,3409,15,Home,Truck,0,West,16,813.0,813.0,0.0,0.0,0.0
8948,3748,8,Liability,SUV,1,South,9,802.17,802.17,1387.42,154.15788592694594,1109.94
8949,2671,24,Home,Car,0,West,25,700.66,700.66,1138.5,45.54005463448653,910.8
8950,4826,30,Liability,Truck,0,South,31,1069.6,1069.6,0.0,0.0,0.0
8951,240,2,Liability,Car,1,South,3,678.31,678.31,0.0,0.0,0.0
8952,2581,20,Transportation,Car,0,South,21,776.37,776.37,1656.37,78.8746490271471,1325.1
8953,4237,2,Auto,SUV,0,South,3,583.31,583.31,0.0,0.0,0.0
8954,139,25,BOP,Car,1,Northeast,26,775.53,775.53,1931.6,74.29239360384432,1545.28
8955,2507,17,BOP,Van,0,Northeast,18,806.43,806.43,0.0,0.0,0.0
8956,4166,16,Home,Motorcycle,0,South,17,730.96,730.96,0.0,0.0,0.0
8957,4481,27,Transportation,SUV,0,Midwest,28,735.33,735.33,424.84,15.172802356639892,339.87
8958,4726,9,Liability,SUV,0,South,10,726.86,726.86,0.0,0.0,0.0
8959,2246,1,Liability,SUV,3,Northeast,2,796.93,796.93,541.42,270.70776915271045,433.14
8960,4301,23,Liability,Car,0,West,24,846.39,846.39,2496.52,104.02176479070206,1997.22
8961,1750,10,Transportation,Truck,0,South,11,828.46,828.46,0.0,0.0,0.0
8962,568,23,Home,Car,0,Northeast,24,746.02,746.02,0.0,0.0,0.0
8963,4901,2,BOP,Car,3,South,3,696.49,696.49,699.51,233.17120230437123,559.61
8964,882,22,Auto,Car,1,Midwest,23,797.76,797.76,0.0,0.0,0.0
8965,640,22,Liability,Motorcycle,1,Midwest,23,936.43,936.43,3483.24,151.4450133102281,2786.59
8966,3962,1,Liability,Car,0,West,2,614.96,614.96,90.54,45.26831928049913,72.43
8967,4421,8,Transportation,Truck,0,West,9,772.11,772.11,164.82,18.31288924312909,131.86
8968,4538,18,Home,Truck,1,Northeast,19,928.93,928.93,1845.14,97.11286815062952,1476.11
8969,4900,1,BOP,Car,0,Northeast,2,500.22,500.22,19.04,9.521215877392102,15.23
8970,2336,27,Home,Motorcycle,1,South,28,855.56,855.56,4968.8,177.45705108163844,3975.04
8971,4322,18,Home,Motorcycle,0,West,19,679.48,679.48,739.93,38.94381095737751,591.94
8972,2986,1,BOP,Van,0,South,2,584.31,584.31,80.46,40.230904932989155,64.37
8973,560,14,BOP,Car,0,South,15,631.93,631.93,92.1,6.139826204483939,73.68
8974,714,23,Liability,Truck,0,West,24,1156.93,1156.93,0.0,0.0,0.0
8975,4594,20,Home,Truck,0,South,21,891.03,891.03,0.0,0.0,0.0
8976,3989,2,Liability,Van,0,Midwest,3,683.06,683.06,0.0,0.0,0.0
8977,257,4,Home,Truck,0,South,5,754.66,754.66,0.0,0.0,0.0
8978,577,10,Transportation,Truck,0,Northeast,11,728.06,728.06,0.0,0.0,0.0
8979,38,26,Home,Car,0,West,27,687.15,687.15,2676.81,99.14126626406043,2141.45
8980,2073,23,Transportation,Car,2,Midwest,24,841.7,841.7,5042.7,210.11235941881597,4034.16
8981,4506,6,Liability,Car,1,South,7,700.99,700.99,1351.72,193.102664852106,1081.38
8982,461,5,Auto,SUV,1,South,6,625.63,625.63,307.8,51.30002629072815,246.24
8983,1441,13,Home,Motorcycle,0,Northeast,14,707.75,707.75,831.51,59.39384040757866,665.21
8984,4479,28,Transportation,Car,1,Midwest,29,787.34,787.34,3546.9,122.30673959066979,2837.52
8985,1833,0,Home,Truck,0,South,1,684.38,684.38,50.51,50.51491402493746,40.41
8986,4665,25,Home,Car,1,West,26,681.45,681.45,2300.0,88.46143169274278,1840.0
8987,3400,16,Liability,SUV,0,South,17,709.16,709.16,0.0,0.0,0.0
8988,433,16,Liability,SUV,0,South,17,838.42,838.42,483.82,28.45974779054924,387.06
8989,4152,13,Liability,SUV,0,Northeast,14,781.05,781.05,116.23,8.301877507663578,92.98
8990,1752,9,Auto,Car,2,West,10,649.36,649.36,1757.14,175.7136327626992,1405.71
8991,2048,29,Transportation,Motorcycle,1,Midwest,30,703.88,703.88,945.59,31.51975425023275,756.47
8992,4998,7,BOP,Van,0,Northeast,8,547.43,547.43,602.38,75.2979111714071,481.9
8993,2841,7,Transportation,Motorcycle,1,Northeast,8,626.39,626.39,99.43,12.429012393135224,79.54
8994,257,13,BOP,Car,0,West,14,694.56,694.56,269.74,19.26693244067605,215.79
8995,672,6,Liability,Motorcycle,0,South,7,693.47,693.47,33.83,4.833376162058414,27.06
8996,490,5,Liability,Motorcycle,1,Northeast,6,884.04,884.04,0.0,0.0,0.0
8997,3715,3,Transportation,Car,0,Northeast,4,507.35,507.35,43.49,10.872872438599579,34.79
8998,2097,0,Auto,Car,0,West,1,441.15,441.15,0.04,0.04161124776755543,0.03
8999,1683,14,Auto,Motorcycle,0,Northeast,15,722.59,722.59,58.61,3.907407993625363,46.89
9000,4412,30,BOP,SUV,2,Midwest,31,970.53,970.53,7018.6,226.40649709109434,5614.88
9001,2461,24,Transportation,Van,1,South,25,858.35,858.35,627.95,25.117954481133552,502.36
9002,4530,14,Home,Car,0,Northeast,15,729.48,729.48,550.84,36.72272153036001,440.67
9003,3913,0,Liability,SUV,1,Midwest,1,731.7,731.7,61.4,61.40464886279589,49.12
9004,1976,19,Home,Car,0,West,20,655.85,655.85,0.0,0.0,0.0
9005,3217,2,Auto,Van,1,South,3,474.7,474.7,290.26,96.75193939186379,232.21
9006,1390,22,Home,Car,1,Midwest,23,763.4,763.4,3780.57,164.372549051256,3024.46
9007,4516,4,Liability,Car,0,South,5,641.49,641.49,0.0,0.0,0.0
9008,3857,4,Auto,Car,0,West,5,532.0,532.0,0.0,0.0,0.0
9009,1585,3,Auto,Motorcycle,0,Northeast,4,422.54,422.54,256.48,64.12065037754928,205.18
9010,4940,16,Home,Car,1,South,17,625.31,625.31,785.14,46.184497946730055,628.11
9011,2964,20,Liability,SUV,1,Midwest,21,921.04,921.04,1562.09,74.3850559986675,1249.67
9012,4530,19,Home,Truck,2,South,20,1006.56,1006.56,5327.67,266.3833014621994,4262.14
9013,977,13,Liability,Truck,1,Midwest,14,1006.4,1006.4,1803.9,128.850293263823,1443.12
9014,3365,25,Liability,Car,0,South,26,821.38,821.38,0.0,0.0,0.0
9015,46,28,Transportation,Car,0,South,29,788.01,788.01,0.0,0.0,0.0
9016,1194,7,Auto,Car,0,Northeast,8,545.93,545.93,246.31,30.788631327519216,197.05
9017,3343,1,Home,Motorcycle,0,Northeast,2,482.68,482.68,0.0,0.0,0.0
9018,4513,7,Home,Truck,2,South,8,928.34,928.34,2133.35,266.6691214893219,1706.68
9019,4944,0,Transportation,Car,1,West,1,620.69,620.69,112.05,112.04863180405137,89.64
9020,247,28,Liability,Truck,0,South,29,1153.88,1153.88,0.0,0.0,0.0
9021,3220,3,Auto,Car,1,Northeast,4,598.63,598.63,515.5,128.87576018571016,412.4
9022,4326,18,Transportation,Truck,0,Midwest,19,947.89,947.89,2000.55,105.29218829079738,1600.44
9023,792,4,Home,Van,0,Midwest,5,534.57,534.57,167.03,33.4057094263969,133.62
9024,637,28,Transportation,Car,1,South,29,799.87,799.87,2546.25,87.80164530919568,2037.0
9025,3776,4,Home,SUV,0,West,5,541.28,541.28,142.73,28.54575715001027,114.18
9026,2422,20,Auto,SUV,0,Midwest,21,741.83,741.83,1987.02,94.62008541076263,1589.62
9027,4834,27,Liability,Truck,0,Northeast,28,1132.78,1132.78,1712.7,61.16796176528522,1370.16
9028,1089,19,BOP,Truck,0,West,20,778.67,778.67,0.0,0.0,0.0
9029,4184,23,Liability,Truck,0,South,24,1133.8,1133.8,79.86,3.327669486792311,63.89
9030,3160,18,Auto,Car,0,West,19,701.35,701.35,509.44,26.812764310717174,407.55
9031,713,11,Home,SUV,1,Northeast,12,677.6,677.6,1192.48,99.37332593364685,953.98
9032,4697,19,Home,SUV,0,South,20,732.89,732.89,0.0,0.0,0.0
9033,3645,0,Liability,Van,0,Northeast,1,640.19,640.19,54.45,54.44767539606426,43.56
9034,3891,6,Home,Motorcycle,0,Northeast,7,573.62,573.62,174.66,24.951434997794948,139.73
9035,2587,16,Home,Car,2,Northeast,17,801.96,801.96,4339.88,255.2868901605151,3471.9
9036,4310,30,BOP,SUV,1,West,31,879.03,879.03,1259.97,40.64426552745631,1007.98
9037,2109,1,Auto,Motorcycle,1,Northeast,2,514.99,514.99,186.63,93.31289925961853,149.3
9038,4794,10,Liability,Motorcycle,2,South,11,837.25,837.25,1975.33,179.57549243915486,1580.26
9039,3615,6,Liability,SUV,0,West,7,682.24,682.24,0.0,0.0,0.0
9040,1243,16,Liability,Van,0,Northeast,17,801.29,801.29,0.0,0.0,0.0
9041,2060,26,BOP,Car,0,West,27,824.11,824.11,0.0,0.0,0.0
9042,3487,2,Home,Car,1,South,3,621.8,621.8,514.75,171.58233766142146,411.8
9043,4333,28,Liability,Motorcycle,0,Midwest,29,972.1,972.1,0.0,0.0,0.0
9044,3811,21,Home,Truck,0,Midwest,22,845.67,845.67,0.0,0.0,
9045,3901,5,Liability,Motorcycle,0,Northeast,6,678.39,678.39,18.01,3.0019900503200536,14.41
9046,2606,21,Transportation,Truck,0,Midwest,22,782.25,782.25,1225.87,55.72136758619231,980.7
9047,4743,10,Home,Truck,0,Midwest,11,802.65,802.65,0.0,0.0,0.0
9048,3035,28,Home,Car,2,South,29,865.83,865.83,6596.96,227.48127726663142,5277.57
9049,4569,17,Liability,Motorcycle,1,Midwest,18,854.15,854.15,990.82,55.045556646941414,792.66
9050,4208,17,Auto,Car,1,South,18,778.92,778.92,773.9,42.99454590811589,619.12
9051,4052,21,Home,Motorcycle,1,South,22,727.7,727.7,1440.7,65.48621025384472,1152.56
9052,3364,9,BOP,Van,0,South,10,612.88,612.88,0.0,0.0,0.0
9053,4022,4,Liability,Car,1,South,5,813.27,813.27,599.77,119.95456468533847,479.82
9054,1846,29,Liability,Car,0,South,30,947.5,947.5,0.0,0.0,0.0
9055,383,22,Home,Car,0,South,23,773.3,773.3,0.0,0.0,0.0
9056,4113,22,Liability,Car,0,Midwest,23,904.69,904.69,1240.73,53.944750497480435,992.58
9057,4589,20,Liability,Car,0,Midwest,21,818.78,818.78,1294.23,61.630026156544496,1035.38
9058,3811,23,BOP,Truck,1,West,24,998.22,998.22,1749.79,72.90797008037478,1399.83
9059,1897,25,Liability,Truck,2,South,26,1287.11,1287.11,3769.15,144.96716786410138,3015.32
9060,1510,21,Home,Car,0,South,22,703.37,703.37,0.0,0.0,0.0
9061,4213,14,Home,SUV,1,South,15,677.16,677.16,1692.38,112.82503692975777,1353.9
9062,1579,20,BOP,Van,0,Northeast,21,705.12,705.12,683.09,32.52822789834504,546.47
9063,880,19,BOP,Car,0,South,20,865.07,865.07,51.87,2.5934636953334915,41.5
9064,2163,22,Liability,SUV,2,West,23,942.53,942.53,5066.38,220.2773596349658,4053.1
9065,1573,3,Home,Car,0,South,4,516.43,516.43,92.58,23.144356108898588,74.06
9066,1649,20,Home,Car,0,Northeast,21,693.52,693.52,42.11,2.0051405424022666,33.69
9067,4740,20,BOP,Truck,1,Midwest,21,925.5,925.5,2439.36,116.15982922096221,1951.49
9068,1360,0,Liability,Car,0,Midwest,1,648.71,648.71,121.38,121.37603127634344,97.1
9069,4432,14,Liability,Car,0,Midwest,15,716.56,716.56,0.0,0.0,0.0
9070,2970,16,Auto,Car,0,Northeast,17,622.89,622.89,0.0,0.0,0.0
9071,3961,18,Transportation,Van,0,Midwest,19,639.19,639.19,1793.53,94.39655691986334,1434.82
9072,3812,30,Liability,Car,0,West,31,893.49,893.49,2825.63,91.14924751419856,2260.5
9073,4243,13,Liability,SUV,2,South,14,918.62,918.62,4123.9,294.5640966214578,3299.12
9074,4218,26,Liability,SUV,2,Midwest,27,1055.85,1055.85,4799.7,177.76667678332257,3839.76
9075,81,18,Home,Car,0,South,19,712.14,712.14,717.07,37.74069982818496,573.66
9076,2733,17,BOP,Car,0,West,18,656.28,656.28,497.6,27.644635127212798,398.08
9077,2710,27,Liability,Car,2,Midwest,28,984.29,984.29,3010.55,107.51958756498125,2408.44
9078,2423,1,Home,Car,0,West,2,523.76,523.76,0.0,0.0,0.0
9079,3642,5,Liability,Car,2,Northeast,6,778.25,778.25,997.51,166.25088117304705,798.01
9080,4600,12,Transportation,Car,1,West,13,604.88,604.88,987.42,75.955315450306,789.94
9081,668,16,Liability,Car,0,West,17,893.45,893.45,709.8,41.75299016127379,567.84
9082,2497,5,Home,Car,0,Northeast,6,451.26,451.26,0.0,0.0,0.0
9083,3500,20,BOP,Truck,1,Midwest,21,1018.08,1018.08,1829.34,87.11143732897271,1463.47
9084,3499,21,Auto,Car,0,South,22,661.05,661.05,776.55,35.29784395361559,621.24
9085,1445,4,BOP,Van,0,Northeast,5,515.89,515.89,0.0,0.0,0.0
9086,1346,6,BOP,Car,0,South,7,568.82,568.82,0.0,0.0,0.0
9087,1190,0,Home,Motorcycle,0,South,1,571.55,571.55,0.0,0.0,0.0
9088,459,12,Auto,Van,0,Midwest,13,601.86,601.86,29.82,2.2940984020469184,23.86
9089,1213,18,BOP,Car,1,Midwest,19,699.59,699.59,2644.6,139.18926496139142,2115.68
9090,4560,21,Auto,Truck,1,South,22,1066.87,1066.87,2353.15,106.96129123380813,1882.52
9091,912,0,Liability,Truck,1,Midwest,1,944.5,944.5,0.0,0.0,0.0
9092,1026,12,Home,Van,0,Northeast,13,680.0,680.0,0.0,0.0,0.0
9093,2412,10,BOP,Motorcycle,0,South,11,703.07,703.07,31.56,2.8688107156406,25.25
9094,72,26,Liability,Car,0,South,27,932.68,932.68,0.0,0.0,0.0
9095,2686,6,Transportation,SUV,1,Midwest,7,637.55,637.55,658.85,94.1213343941746,527.08
9096,1194,19,Transportation,Truck,0,Northeast,20,901.44,901.44,0.0,0.0,0.0
9097,1849,2,Transportation,Car,2,South,3,686.67,686.67,435.82,145.2723510175192,348.66
9098,2385,25,Transportation,SUV,1,South,26,780.03,780.03,1463.22,56.27778028578417,1170.58
9099,2023,24,Auto,Motorcycle,0,Midwest,25,705.16,705.16,0.0,0.0,0.0
9100,3742,0,BOP,Car,0,Midwest,1,543.11,543.11,0.0,0.0,0.0
9101,4749,7,BOP,SUV,0,West,8,571.78,571.78,351.15,43.89335784481432,280.92
9102,1299,16,Home,Car,1,South,17,709.07,709.07,2168.99,127.58752684196654,1735.19
9103,4103,12,BOP,Motorcycle,0,Midwest,13,577.52,577.52,608.71,46.823672428108885,486.97
9104,905,13,Transportation,Car,1,South,14,592.86,592.86,1443.41,103.10076382042675,1154.73
9105,3027,4,Transportation,SUV,1,Northeast,5,509.15,509.15,339.16,67.83176682585321,271.33
9106,2029,25,Liability,Motorcycle,0,Northeast,26,945.82,945.82,0.0,0.0,0.0
9107,4712,23,Auto,Truck,0,West,24,866.92,866.92,0.0,0.0,0.0
9108,2621,21,Liability,Van,0,West,22,908.47,908.47,701.89,31.90417036072156,561.51
9109,2647,22,Liability,Car,0,South,23,999.56,999.56,0.0,0.0,0.0
9110,4866,26,Liability,Car,0,West,27,969.42,969.42,0.0,0.0,0.0
9111,2290,23,BOP,Truck,0,South,24,949.41,949.41,0.0,0.0,0.0
9112,3873,28,Liability,Truck,0,West,29,1146.2,1146.2,903.79,31.165293593218742,723.03
9113,1486,5,Home,Truck,0,West,6,692.63,692.63,667.92,111.32063481136902,534.34
9114,3152,26,Home,Motorcycle,0,West,27,805.3,805.3,1161.18,43.00662818978196,928.94
9115,1441,21,Home,Motorcycle,1,West,22,880.46,880.46,2050.34,93.19733497856545,1640.27
9116,766,26,BOP,Car,0,South,27,690.73,690.73,789.62,29.24532087840382,631.7
9117,4480,5,BOP,SUV,0,South,6,566.27,566.27,0.0,0.0,0.0
9118,2439,20,Auto,Motorcycle,1,Midwest,21,742.52,742.52,2114.33,100.68220771842854,1691.46
9119,4093,7,BOP,SUV,0,West,8,601.5,601.5,0.0,0.0,
9120,4784,12,Auto,Van,2,West,13,714.8,714.8,2590.35,199.2577947950782,2072.28
9121,1150,17,Home,Car,0,Northeast,18,756.76,756.76,743.13,41.28507727988438,594.5
9122,3566,22,Auto,Motorcycle,0,Midwest,23,732.29,732.29,0.0,0.0,0.0
9123,4143,30,Liability,Car,1,Northeast,31,1045.07,1045.07,5101.8,164.5743012025681,4081.44
9124,1973,3,BOP,SUV,0,Northeast,4,583.38,583.38,145.23,36.30665638708049,116.18
9125,2667,16,Home,SUV,1,Midwest,17,716.85,716.85,2367.11,139.24167165036098,1893.69
9126,464,28,Home,Car,1,South,29,804.74,804.74,2913.93,100.48017255954203,2331.14
9127,4219,4,BOP,Van,1,Midwest,5,584.4,584.4,441.82,88.3633303294001,353.46
9128,2182,2,Home,Motorcycle,0,Midwest,3,561.76,561.76,0.0,0.0,0.0
9129,1643,3,Liability,Van,1,Northeast,4,798.05,798.05,354.17,88.54232537837765,
9130,3889,22,Transportation,Car,0,Midwest,23,709.97,709.97,26.48,1.1512727183407845,21.18
9131,841,4,Auto,SUV,0,Midwest,5,591.78,591.78,90.89,18.17753614371188,72.71
9132,2655,13,BOP,Motorcycle,2,Midwest,14,691.61,691.61,3694.27,263.8765925688857,2955.42
9133,4119,14,Liability,Truck,1,South,15,953.3,953.3,1057.29,70.4858362408168,845.83
9134,566,19,BOP,SUV,0,Midwest,20,691.62,691.62,159.7,7.984863388295481,127.76
9135,965,16,BOP,Motorcycle,0,South,17,591.85,591.85,0.0,0.0,0.0
9136,2283,5,BOP,Motorcycle,1,West,6,647.95,647.95,699.57,116.59479246150529,559.66
9137,996,26,Liability,Car,0,South,27,947.28,947.28,0.0,0.0,0.0
9138,1188,9,Liability,SUV,0,Midwest,10,832.41,832.41,0.0,0.0,0.0
9139,4922,21,Home,Motorcycle,1,Northeast,22,794.56,794.56,1835.78,83.44476910059775,1468.62
9140,4312,22,Auto,SUV,0,West,23,797.52,797.52,0.0,0.0,0.0
9141,3255,15,Liability,Car,1,South,16,969.28,969.28,984.44,61.527798948483984,787.55
9142,657,16,BOP,Car,0,Northeast,17,620.87,620.87,642.15,37.773497103212534,513.72
9143,2983,13,Liability,Car,0,Northeast,14,736.37,736.37,0.0,0.0,0.0
9144,1114,19,Home,SUV,3,Northeast,20,850.58,850.58,6162.8,308.1400847180506,4930.24
9145,4407,11,Home,Car,0,Northeast,12,572.37,572.37,499.67,41.63920302116759,399.74
9146,557,8,Auto,Car,0,South,9,571.01,571.01,861.62,95.73562184228514,689.3
9147,3020,14,BOP,Motorcycle,1,South,15,600.14,600.14,780.8,52.0536638827242,624.64
9148,2305,11,Home,Car,0,West,12,608.87,608.87,10.12,0.8436330804316102,8.1
9149,2581,13,Transportation,Van,1,Midwest,14,652.77,652.77,2321.05,165.7890186042069,1856.84
9150,52,25,Auto,Truck,0,South,26,939.91,939.91,0.0,0.0,0.0
9151,1362,21,Transportation,Van,0,Northeast,22,740.69,740.69,346.14,15.733777402414947,276.91
9152,1195,17,Liability,Car,2,South,18,943.61,943.61,4624.18,256.898973088786,3699.34
9153,4020,19,Home,Car,1,Midwest,20,760.7,760.7,3205.74,160.28691280049804,2564.59
9154,3139,5,Home,Car,1,West,6,570.29,570.29,579.11,96.51890917553861,463.29
9155,1649,3,Liability,SUV,2,South,4,804.17,804.17,767.97,191.99221581052458,614.38
9156,672,30,BOP,Car,1,Northeast,31,843.39,843.39,2476.23,79.87849056838002,1980.98
9157,778,25,Liability,Car,1,West,26,935.31,935.31,2545.94,97.92089135440146,2036.75
9158,4928,22,Liability,Van,1,West,23,954.9,954.9,4321.19,187.87794733708006,3456.95
9159,2280,11,Liability,Car,0,Midwest,12,786.85,786.85,228.48,19.040356144763415,182.78
9160,3023,12,Auto,SUV,2,West,13,744.38,744.38,1349.07,103.77486285207571,1079.26
9161,1861,18,Transportation,SUV,1,West,19,708.2,708.2,1624.52,85.5011943178452,1299.62
9162,3140,21,Home,Car,2,West,22,781.96,781.96,6834.34,310.6516147264819,5467.47
9163,1075,12,Home,Motorcycle,3,South,13,714.98,714.98,4110.54,316.1955689449772,3288.43
9164,1717,30,Home,Truck,2,South,31,1144.42,1144.42,5532.54,178.46913953894185,4426.03
9165,1284,11,Auto,Car,1,Northeast,12,691.7,691.7,0.0,0.0,0.0
9166,4687,19,Home,Car,0,Northeast,20,726.74,726.74,1328.93,66.44668115056015,1063.14
9167,1987,2,Transportation,SUV,0,West,3,433.55,433.55,391.62,130.5386107622719,313.3
9168,2634,27,Liability,Car,0,South,28,921.37,921.37,1316.57,47.02019732571539,1053.26
9169,1002,2,Liability,Truck,0,Northeast,3,794.22,794.22,0.0,0.0,0.0
9170,1047,13,Liability,Motorcycle,0,South,14,722.06,722.06,0.0,0.0,0.0
9171,2177,17,Liability,Car,0,Midwest,18,892.04,892.04,0.0,0.0,0.0
9172,2339,26,Home,Van,1,Midwest,27,760.14,760.14,2312.39,85.64420847298533,1849.91
9173,1856,18,Transportation,Car,2,South,19,754.47,754.47,4608.99,242.578174190691,3687.19
9174,501,28,Liability,Car,2,Midwest,29,1007.79,1007.79,6816.09,235.0375641916762,5452.87
9175,2234,27,Auto,Motorcycle,0,Midwest,28,725.26,725.26,419.17,14.970494922023558,335.34
9176,4575,29,Liability,Car,0,West,30,890.89,890.89,620.64,20.68804702885901,496.51
9177,2540,9,Transportation,Motorcycle,1,Northeast,10,551.77,551.77,571.26,57.126074840200616,457.01
9178,4609,16,Home,Van,0,Midwest,17,602.89,602.89,1422.0,83.64721563767664,1137.6
9179,3715,14,Home,Car,0,South,15,649.36,649.36,0.0,0.0,0.0
9180,2333,18,Liability,Car,0,Midwest,19,796.19,796.19,0.0,0.0,0.0
9181,601,8,Home,Car,1,South,9,596.33,596.33,1269.59,141.06531538569027,1015.67
9182,4285,3,BOP,SUV,0,Northeast,4,403.42,403.42,0.0,0.0,0.0
9183,989,14,Transportation,Car,0,West,15,606.28,606.28,44.44,2.962399099704845,35.55
9184,1882,18,Liability,Car,0,South,19,936.82,936.82,0.0,0.0,0.0
9185,4484,15,Home,Motorcycle,0,South,16,612.15,612.15,484.63,30.289185343237946,387.7
9186,1755,7,Liability,Truck,1,Midwest,8,1010.41,1010.41,381.5,47.68746512824542,305.2
9187,2465,16,Home,Car,0,Midwest,17,620.46,620.46,551.72,32.45385662800681,441.38
9188,2224,20,Liability,Van,2,Northeast,21,969.33,969.33,2853.12,135.86299472935625,2282.5
9189,4483,0,Auto,Car,0,South,1,578.27,578.27,107.05,107.04684306490837,85.64
9190,1495,6,Auto,Truck,0,Midwest,7,757.89,757.89,0.0,0.0,0.0
9191,853,20,Liability,Car,0,Midwest,21,825.52,825.52,0.0,0.0,0.0
9192,452,30,Liability,SUV,1,Northeast,31,1004.1,1004.1,1217.88,39.286503276476296,974.3
9193,2325,17,Home,Car,0,Northeast,18,620.66,620.66,0.0,0.0,0.0
9194,1759,11,BOP,Car,0,South,12,616.64,616.64,0.0,0.0,0.0
9195,4309,15,BOP,Car,2,Midwest,16,745.33,745.33,2583.97,161.49796793737966,2067.18
9196,3354,29,BOP,Van,1,South,30,854.74,854.74,2340.67,78.0223330595862,1872.54
9197,4137,0,Transportation,Car,1,Northeast,1,443.66,443.66,161.42,161.42293227313377,129.14
9198,4696,26,BOP,Car,0,South,27,762.25,762.25,1636.47,60.60992962639141,1309.18
9199,3339,14,Liability,Truck,2,Midwest,15,1118.94,1118.94,3391.01,226.0670533127107,2712.81
9200,2589,6,Home,Car,0,South,7,557.92,557.92,0.0,0.0,0.0
9201,1783,27,BOP,SUV,3,Northeast,28,964.37,964.37,8462.07,302.2168479924157,6769.66
9202,3521,16,BOP,SUV,1,Midwest,17,661.28,661.28,2168.63,127.56647282000068,1734.9
9203,1780,2,Auto,Car,0,Northeast,3,483.79,483.79,0.0,0.0,0.0
9204,3133,10,Home,Truck,0,South,11,829.88,829.88,0.0,0.0,0.0
9205,3574,30,Liability,Car,0,Midwest,31,992.23,992.23,0.0,0.0,0.0
9206,3219,5,BOP,Truck,1,Northeast,6,865.39,865.39,984.49,164.08092644500488,787.59
9207,3758,30,Transportation,SUV,0,South,31,810.05,810.05,1175.68,37.92506246001319,940.54
9208,4017,5,Liability,Truck,0,Northeast,6,807.45,807.45,0.0,0.0,
9209,2838,14,Auto,Car,1,West,15,748.07,748.07,1808.57,120.57114376637614,1446.86
9210,2382,6,Home,Car,0,West,7,575.53,575.53,230.91,32.98745173799498,184.73
9211,4240,10,Auto,SUV,1,West,11,660.07,660.07,963.09,87.55397143420254,770.47
9212,3937,29,Home,SUV,1,West,30,917.51,917.51,2024.57,67.48558100470487,1619.66
9213,4429,26,Transportation,Car,0,West,27,796.74,796.74,0.0,0.0,0.0
9214,1420,16,Home,Car,0,West,17,703.52,703.52,1086.37,63.90414915160767,869.1
9215,4151,22,Home,Van,1,Northeast,23,668.72,668.72,2198.23,95.5751011782152,1758.58
9216,1331,17,Transportation,Truck,0,Northeast,18,845.37,845.37,800.33,44.46278273864604,640.26
9217,2918,21,BOP,Truck,0,West,22,959.34,959.34,0.0,0.0,0.0
9218,1447,28,Transportation,SUV,2,Midwest,29,877.08,877.08,6792.47,234.2232584237012,5433.98
9219,1441,23,BOP,Car,0,West,24,754.77,754.77,2861.72,119.23851369852609,2289.38
9220,3745,28,Home,Truck,1,West,29,1040.67,1040.67,226.69,7.816796287933499,181.35
9221,2845,20,Home,SUV,0,West,21,749.72,749.72,0.0,0.0,0.0
9222,4176,25,Auto,Car,0,Midwest,26,686.15,686.15,871.96,33.53673113520414,697.57
9223,865,18,Home,Motorcycle,0,Northeast,19,596.73,596.73,0.0,0.0,0.0
9224,472,26,Home,Truck,2,South,27,1049.14,1049.14,6387.97,236.59164422303547,5110.38
9225,1503,7,Liability,Van,0,Midwest,8,738.66,738.66,464.76,58.09514542459312,371.81
9226,4685,23,Liability,Car,1,West,24,904.47,904.47,422.95,17.622779782760972,338.36
9227,1411,19,Auto,SUV,1,West,20,737.4,737.4,3248.42,162.42107425804735,2598.74
9228,3771,7,Home,Car,0,West,8,501.24,501.24,0.0,0.0,0.0
9229,1906,20,Home,Truck,0,South,21,835.41,835.41,1708.24,81.34466937597567,1366.59
9230,4660,28,Liability,Car,2,South,29,994.93,994.93,5952.01,205.2417516748603,4761.61
9231,4002,10,Home,SUV,0,West,11,643.17,643.17,331.37,30.12448813357935,265.1
9232,3505,20,Auto,Car,0,South,21,721.35,721.35,0.0,0.0,0.0
9233,3484,2,Liability,SUV,0,West,3,705.78,705.78,0.0,0.0,0.0
9234,4563,30,Home,Truck,1,Northeast,31,1095.26,1095.26,997.97,32.1925978882294,798.38
