Claim_ID,Policy_ID,Claim_Date,Claim_Amount,Claim_Type,Severity
1582,5353,2021-11-25,33.86,Bodily Injury,33.86
1583,5354,2020-01-23,88.15,Property Damage,88.15
1584,5357,2011-12-01,127.99,Bodily Injury,127.99
1585,5357,2011-07-15,78.76,Property Damage,78.76
1586,5358,2020-12-17,0.0,Property Damage,0.0
1587,5360,2010-10-31,28.18,Property Damage,28.18
1588,5364,2021-05-21,387.91,Collision,387.91
1589,5365,2018-04-09,147.91,Property Damage,147.91
1590,5365,2015-01-19,262.03,Bodily Injury,262.03
1591,5369,2019-08-12,0.0,Comprehensive,0.0
1592,5370,2024-03-22,213.82,Bodily Injury,213.82
1593,5371,2010-08-21,29.0,Comprehensive,29.0
1594,5375,2021-02-21,107.77,Property Damage,107.77
1595,5377,2024-07-25,330.41,Collision,330.41
1596,5377,2023-04-24,197.07,Comprehensive,197.07
1597,5377,2022-11-14,171.13,Bodily Injury,171.13
1598,5379,2018-03-31,31.06,Property Damage,31.06
1599,5388,2024-01-25,0.0,Property Damage,0.0
1600,5393,2023-05-03,310.67,Bodily Injury,310.67
1601,5393,2024-09-23,241.69,Bodily Injury,241.69
1602,5393,2022-08-09,320.97,Bodily Injury,320.97
1603,5397,2020-06-08,47.34,Collision,47.34
1604,5397,2012-04-06,34.38,Bodily Injury,34.38
1605,5404,2009-11-04,0.0,Property Damage,0.0
1606,5409,2024-12-31,238.53,Collision,238.53
1607,5412,2018-11-17,0.0,Collision,0.0
1608,5414,2019-03-18,7.82,Bodily Injury,7.82
1609,5416,2017-04-17,45.86,Property Damage,45.86
1610,5435,1997-01-07,246.63,Bodily Injury,246.63
1611,5441,2022-09-17,286.62,Bodily Injury,286.62
1612,5448,2021-02-03,184.1,Property Damage,184.1
1613,5459,2024-10-24,31.39,Comprehensive,31.39
1614,5459,2024-12-13,20.68,Collision,20.68
1615,5465,2010-11-10,0.0,Property Damage,0.0
1616,5483,2019-02-20,70.92,Bodily Injury,70.92
1617,5484,2003-03-04,190.65,Collision,190.65
1618,5488,2017-01-26,257.49,Property Damage,257.49
1619,5489,2024-09-08,0.0,Property Damage,0.0
1620,5489,2020-05-31,0.0,Comprehensive,0.0
1621,5493,2024-03-04,0.0,Property Damage,0.0
1622,5495,2023-10-18,15.53,Bodily Injury,15.53
1623,5495,2017-03-05,9.56,Bodily Injury,9.56
1624,5497,2024-12-04,16.75,Comprehensive,16.75
1625,5499,2018-06-24,151.22,Bodily Injury,151.22
1626,5504,2024-04-26,0.0,Comprehensive,0.0
1627,5509,2024-08-27,8.94,Property Damage,8.94
1628,5512,2017-09-05,79.06,Property Damage,79.06
1629,5515,2017-10-25,153.99,Property Damage,153.99
1630,5524,2019-04-03,18.35,Property Damage,18.35
1631,5526,2005-10-01,287.26,Comprehensive,287.26
1632,5528,2023-10-29,134.64,Comprehensive,134.64
1633,5532,2024-07-06,507.96,Property Damage,507.96
1634,5532,2023-05-06,413.03,Bodily Injury,413.03
1635,5539,2024-06-13,0.0,Property Damage,0.0
1636,5541,2019-01-14,67.84,Property Damage,67.84
1637,5550,2023-08-15,161.42,Collision,161.42
1638,5553,2011-01-15,0.0,Collision,0.0
1639,5554,2019-05-10,49.81,Bodily Injury,49.81
1640,5555,2019-09-04,385.87,Property Damage,385.87
1641,5556,2015-08-06,80.37,Collision,80.37
1642,5556,2020-07-19,140.67,Collision,140.67
1643,5556,2009-08-22,81.82,Bodily Injury,81.82
1644,5557,2013-02-11,0.0,Bodily Injury,0.0
1645,5573,2024-10-04,57.21,Bodily Injury,57.21
1646,5575,2017-09-28,197.7,Bodily Injury,197.7
1647,5577,2005-12-26,0.0,Comprehensive,0.0
1648,5578,2020-08-17,0.0,Comprehensive,0.0
1649,5580,2021-03-25,0.0,Collision,0.0
1650,5584,1999-12-15,311.87,Property Damage,311.87
1651,5589,2022-12-07,44.02,Bodily Injury,44.02
1652,5590,2024-06-25,62.71,Collision,62.71
1653,5601,2017-06-04,68.95,Bodily Injury,68.95
1654,5601,2023-04-11,48.12,Comprehensive,48.12
1655,5610,2004-07-15,89.36,Collision,89.36
1656,5611,2004-01-20,21.84,Comprehensive,21.84
1657,5626,2008-11-04,0.0,Property Damage,0.0
1658,5631,2005-06-03,69.08,Comprehensive,69.08
1659,5631,2023-08-20,124.71,Comprehensive,124.71
1660,5635,2014-02-25,0.0,Comprehensive,0.0
1661,5652,2015-07-09,0.0,Property Damage,0.0
1662,5654,2023-01-16,108.79,Comprehensive,108.79
1663,5661,2013-02-17,34.06,Collision,34.06
1664,5664,2024-07-12,0.0,Property Damage,0.0
1665,5664,2022-07-16,0.0,Bodily Injury,0.0
1666,5665,2011-12-15,0.0,Property Damage,0.0
1667,5665,2020-05-10,0.0,Bodily Injury,0.0
1668,5665,2009-11-12,0.0,Property Damage,0.0
1669,5665,2012-03-16,0.0,Collision,0.0
1670,5667,2003-01-23,62.6,Bodily Injury,62.6
1671,5678,2017-02-27,58.67,Comprehensive,58.67
1672,5680,2006-06-05,0.0,Bodily Injury,0.0
1673,5689,1996-10-22,0.0,Collision,0.0
1674,5694,2023-06-09,0.0,Collision,0.0
1675,5695,2019-08-05,0.0,Property Damage,0.0
1676,5705,2014-09-21,149.75,Collision,149.75
1677,5708,2022-10-14,111.85,Property Damage,111.85
1678,5708,2022-08-30,161.46,Property Damage,161.46
1679,5710,2017-08-09,0.0,Bodily Injury,0.0
1680,5713,2021-07-24,31.19,Bodily Injury,31.19
1681,5713,2018-11-30,42.66,Comprehensive,42.66
1682,5714,2015-12-19,308.45,Bodily Injury,308.45
1683,5715,2022-10-22,72.89,Bodily Injury,72.89
1684,5727,2021-09-10,158.87,Collision,158.87
1685,5730,2013-08-04,287.25,Property Damage,287.25
1686,5731,2023-12-03,0.0,Collision,0.0
1687,5733,2019-09-22,0.0,Property Damage,0.0
1688,5738,2018-12-31,47.34,Bodily Injury,47.34
1689,5744,2023-06-06,31.33,Comprehensive,31.33
1690,5761,2018-10-21,15.28,Bodily Injury,15.28
1691,5767,2016-06-06,0.0,Comprehensive,0.0
1692,5776,2024-07-17,23.27,Property Damage,23.27
1693,5782,2014-01-02,146.9,Property Damage,146.9
1694,5783,2019-02-18,9.54,Collision,9.54
1695,5784,2024-08-02,0.0,Property Damage,0.0
1696,5794,2016-03-17,0.0,Collision,0.0
1697,5799,2018-07-07,96.62,Bodily Injury,96.62
1698,5799,2013-03-07,37.61,Comprehensive,37.61
1699,5800,2008-07-01,35.51,Bodily Injury,35.51
1700,5801,2022-12-27,26.67,Collision,26.67
1701,5806,2021-05-25,3.76,Collision,3.76
1702,5814,2024-12-01,0.0,Property Damage,0.0
1703,5815,2017-12-31,357.67,Collision,357.67
1704,5818,2023-10-23,48.15,Bodily Injury,48.15
1705,5827,2023-07-15,0.0,Comprehensive,0.0
1706,5827,2024-12-07,0.0,Bodily Injury,0.0
1707,5830,2013-10-14,68.45,Bodily Injury,68.45
1708,5831,2014-10-15,36.02,Collision,36.02
1709,5832,2022-07-13,59.71,Bodily Injury,59.71
1710,5834,2016-06-10,202.25,Bodily Injury,202.25
1711,5836,2016-06-13,0.0,Bodily Injury,0.0
1712,5836,2016-06-02,0.0,Collision,0.0
1713,5838,2022-12-11,43.12,Property Damage,43.12
1714,5838,2021-08-09,38.58,Property Damage,38.58
1715,5842,2018-09-19,90.49,Collision,90.49
1716,5843,2018-10-18,100.68,Comprehensive,100.68
1717,5843,2016-02-18,31.48,Collision,31.48
1718,5852,2024-07-12,135.57,Property Damage,135.57
1719,5854,2024-12-31,30.6,Bodily Injury,30.6
1720,5855,2020-07-08,29.23,Property Damage,29.23
1721,5861,2024-01-20,17.03,Bodily Injury,17.03
1722,5862,2020-10-14,42.33,Property Damage,42.33
1723,5862,2007-10-05,17.64,Property Damage,17.64
1724,5865,2018-07-05,9.41,Property Damage,9.41
1725,5867,2022-09-15,66.61,Collision,66.61
1726,5868,2021-04-26,155.35,Property Damage,155.35
1727,5869,2004-11-23,5.08,Property Damage,5.08
1728,5873,2021-05-11,27.51,Property Damage,27.51
1729,5878,2012-07-29,30.34,Bodily Injury,30.34
1730,5878,2009-08-03,44.37,Property Damage,44.37
1731,5883,2009-05-05,0.0,Bodily Injury,0.0
1732,5884,2001-02-17,0.0,Collision,0.0
1733,5887,2021-04-12,20.64,Bodily Injury,20.64
1734,5889,2024-06-06,122.24,Collision,122.24
1735,5891,2024-03-13,0.0,Bodily Injury,0.0
1736,5891,2024-10-12,0.0,Property Damage,0.0
1737,5896,2017-09-11,15.31,Bodily Injury,15.31
1738,5897,2018-02-02,46.98,Property Damage,46.98
1739,5899,2020-08-17,5.39,Bodily Injury,5.39
1740,5901,2015-08-17,92.11,Comprehensive,92.11
1741,5906,2013-07-16,80.57,Property Damage,80.57
1742,5910,2012-03-11,17.89,Collision,17.89
1743,5912,2013-10-27,0.0,Bodily Injury,0.0
1744,5912,2024-11-01,0.0,Comprehensive,0.0
1745,5913,2023-08-21,121.02,Comprehensive,121.02
1746,5915,2023-08-16,280.94,Collision,280.94
1747,5918,2022-07-22,0.0,Property Damage,0.0
1748,5921,2023-10-07,0.0,Comprehensive,0.0
1749,5927,1996-03-06,77.74,Collision,77.74
1750,5931,2012-11-01,261.2,Comprehensive,261.2
1751,5932,2024-12-07,141.23,Comprehensive,141.23
1752,5939,2019-12-08,281.52,Bodily Injury,281.52
1753,5950,2016-01-21,0.0,Property Damage,0.0
1754,5951,2023-11-25,404.79,Bodily Injury,404.79
1755,5952,2012-07-24,57.4,Property Damage,57.4
1756,5953,2015-03-10,0.0,Bodily Injury,0.0
1757,5955,2023-06-27,93.77,Bodily Injury,93.77
1758,5959,2019-02-14,0.0,Bodily Injury,0.0
1759,5960,2004-05-10,36.9,Property Damage,36.9
1760,5963,2004-03-21,0.0,Collision,0.0
1761,5966,2023-09-13,0.0,Bodily Injury,0.0
1762,5974,2006-10-16,395.59,Collision,395.59
1763,5975,2017-12-07,160.21,Property Damage,160.21
1764,5977,2013-02-01,42.28,Collision,42.28
1765,5980,2024-02-23,288.47,Bodily Injury,288.47
1766,5984,2024-11-02,0.0,Collision,0.0
1767,5991,2021-09-02,110.92,Comprehensive,110.92
1768,5996,2017-08-11,0.0,Collision,0.0
1769,5997,2022-07-05,414.7,Bodily Injury,414.7
1770,6002,2023-02-26,0.0,Collision,0.0
1771,6003,2022-08-27,10.54,Collision,10.54
1772,6007,2018-11-09,107.84,Bodily Injury,107.84
1773,6018,2024-12-09,169.67,Collision,169.67
1774,6018,2024-08-27,81.73,Bodily Injury,81.73
1775,6031,1998-04-12,82.02,Bodily Injury,82.02
1776,6032,2024-10-30,0.0,Bodily Injury,0.0
1777,6034,2002-07-10,0.0,Comprehensive,0.0
1778,6037,2021-12-02,0.8,Bodily Injury,0.8
1779,6040,2005-08-26,257.1,Property Damage,257.1
1780,6041,2024-05-31,52.94,Property Damage,52.94
1781,6041,2018-02-28,24.17,Property Damage,24.17
1782,6041,2023-01-06,86.46,Property Damage,86.46
1783,6045,2013-06-15,311.68,Comprehensive,311.68
1784,6056,2019-07-11,0.0,Bodily Injury,0.0
1785,6059,2019-11-28,81.9,Property Damage,81.9
1786,6066,2015-04-25,99.36,Collision,99.36
1787,6075,2017-09-05,50.76,Bodily Injury,50.76
1788,6080,2023-07-31,1.05,Property Damage,1.05
1789,6081,2021-12-09,61.89,Bodily Injury,61.89
1790,6081,2024-02-22,56.32,Property Damage,56.32
1791,6084,2017-07-15,17.17,Property Damage,17.17
1792,6090,2023-08-01,0.0,Bodily Injury,0.0
1793,6094,2013-09-18,0.0,Bodily Injury,0.0
1794,6096,2020-03-24,0.0,Bodily Injury,0.0
1795,6101,2024-12-31,369.25,Property Damage,369.25
1796,6109,2024-04-24,193.71,Collision,193.71
1797,6114,2021-05-05,224.76,Comprehensive,224.76
1798,6115,2022-10-07,0.0,Comprehensive,0.0
1799,6115,2016-08-05,0.0,Comprehensive,0.0
1800,6119,2021-08-20,115.45,Bodily Injury,115.45
1801,6121,2019-12-29,97.95,Property Damage,97.95
1802,6131,2013-03-01,0.0,Collision,0.0
1803,6133,2021-10-02,207.94,Bodily Injury,207.94
1804,6135,2014-07-25,47.15,Comprehensive,47.15
1805,6135,2007-11-10,59.48,Property Damage,59.48
1806,6139,2021-04-16,57.57,Comprehensive,57.57
1807,6140,2004-06-30,7.79,Property Damage,7.79
1808,6141,2024-08-26,68.89,Property Damage,68.89
1809,6142,2017-11-27,175.39,Collision,175.39
1810,6150,2017-05-17,173.53,Bodily Injury,173.53
1811,6150,2016-08-21,263.99,Property Damage,263.99
1812,6155,2020-02-05,89.81,Property Damage,89.81
1813,6156,2011-11-26,0.0,Property Damage,0.0
1814,6160,2020-04-14,0.0,Comprehensive,0.0
1815,6170,2019-03-01,0.0,Bodily Injury,0.0
1816,6173,2011-08-02,10.55,Collision,10.55
1817,6173,2019-12-20,6.49,Property Damage,6.49
1818,6173,2014-02-11,7.96,Property Damage,7.96
1819,6174,2020-07-24,83.19,Bodily Injury,83.19
1820,6180,2019-01-06,22.38,Collision,22.38
1821,6182,2023-02-10,73.06,Comprehensive,73.06
1822,6184,2024-05-31,58.98,Property Damage,58.98
1823,6184,2024-08-08,60.16,Property Damage,60.16
1824,6189,2024-08-17,170.71,Property Damage,170.71
1825,6195,2016-08-16,70.99,Property Damage,70.99
1826,6196,2015-05-24,155.3,Bodily Injury,155.3
1827,6201,2021-02-26,176.87,Collision,176.87
1828,6202,2022-09-18,77.6,Property Damage,77.6
1829,6203,2019-02-28,0.0,Comprehensive,0.0
1830,6204,2013-02-22,0.0,Bodily Injury,0.0
1831,6209,2006-08-27,66.23,Bodily Injury,66.23
1832,6213,2024-01-01,89.2,Collision,89.2
1833,6217,2019-11-14,48.39,Property Damage,48.39
1834,6218,2023-07-10,193.29,Bodily Injury,193.29
1835,6223,2020-02-11,40.64,Bodily Injury,40.64
1836,6227,2022-12-03,183.12,Bodily Injury,183.12
1837,6232,2007-04-26,189.9,Bodily Injury,189.9
1838,6240,2023-04-17,349.72,Bodily Injury,349.72
1839,6241,2023-06-23,0.0,Bodily Injury,0.0
1840,6250,2010-01-01,0.0,Bodily Injury,0.0
1841,6256,2012-08-03,298.33,Bodily Injury,298.33
1842,6261,2002-02-26,0.0,Bodily Injury,0.0
1843,6261,2002-09-13,0.0,Bodily Injury,0.0
1844,6263,2018-05-20,143.65,Bodily Injury,143.65
1845,6263,2021-12-12,140.08,Collision,140.08
1846,6268,2021-01-26,63.19,Collision,63.19
1847,6268,2016-09-08,66.87,Property Damage,66.87
1848,6278,2016-08-07,0.0,Property Damage,0.0
1849,6278,2001-07-16,0.0,Property Damage,0.0
1850,6278,1999-03-12,0.0,Property Damage,0.0
1851,6279,2004-02-14,70.12,Bodily Injury,70.12
1852,6283,2020-04-15,28.86,Property Damage,28.86
1853,6284,2023-02-03,186.16,Collision,186.16
1854,6294,2022-08-24,11.12,Bodily Injury,11.12
1855,6300,2014-07-13,0.0,Property Damage,0.0
1856,6301,2020-07-21,0.0,Property Damage,0.0
1857,6301,2016-03-11,0.0,Property Damage,0.0
1858,6302,2012-10-05,31.48,Comprehensive,31.48
1859,6305,2015-03-16,4.12,Collision,4.12
1860,6309,2024-12-10,36.95,Bodily Injury,36.95
1861,6318,2013-07-10,256.54,Property Damage,256.54
1862,6320,2024-07-30,0.0,Bodily Injury,0.0
1863,6322,2021-01-13,0.0,Bodily Injury,0.0
1864,6326,2022-10-15,96.88,Bodily Injury,96.88
1865,6333,2024-03-01,0.0,Property Damage,0.0
1866,6337,2017-03-05,,Bodily Injury,170.3
1867,6338,2024-03-20,0.0,Comprehensive,0.0
1868,6342,2018-02-26,120.07,Bodily Injury,120.07
1869,6344,2008-10-01,38.08,Collision,38.08
1870,6344,2023-03-05,58.76,Comprehensive,58.76
1871,6345,2015-10-12,112.22,Bodily Injury,112.22
1872,6346,2019-05-01,116.6,Bodily Injury,116.6
1873,6347,2024-10-24,39.38,Property Damage,39.38
1874,6357,2021-09-03,22.79,Property Damage,22.79
1875,6358,2024-08-13,209.14,Bodily Injury,209.14
1876,6368,2013-07-07,0.0,Bodily Injury,0.0
1877,6369,2015-06-22,0.0,Bodily Injury,0.0
1878,6381,2019-07-15,51.79,Property Damage,51.79
1879,6384,2010-09-11,48.86,Bodily Injury,48.86
1880,6394,2011-03-04,16.81,Bodily Injury,16.81
1881,6403,2024-12-19,80.55,Property Damage,80.55
1882,6407,2024-12-31,46.73,Property Damage,46.73
1883,6410,2010-10-23,0.0,Property Damage,0.0
1884,6411,2008-12-10,0.0,Bodily Injury,0.0
1885,6412,2024-05-29,70.38,Property Damage,70.38
1886,6415,2024-09-16,0.0,Property Damage,0.0
1887,6420,2012-12-01,0.0,Property Damage,0.0
1888,6423,2024-12-31,110.86,Property Damage,110.86
1889,6424,2024-08-23,6.8,Collision,6.8
1890,6425,2017-02-26,332.38,Property Damage,332.38
1891,6426,2011-09-06,83.74,Collision,83.74
1892,6426,2012-03-11,130.93,Comprehensive,130.93
1893,6431,2022-04-17,36.04,Property Damage,36.04
1894,6432,2024-12-31,0.0,Bodily Injury,0.0
1895,6433,2016-08-01,15.67,Property Damage,15.67
1896,6436,2022-06-19,194.12,Bodily Injury,194.12
1897,6440,2008-02-21,0.0,Property Damage,0.0
1898,6442,2011-03-21,0.0,Bodily Injury,0.0
1899,6442,2024-05-06,0.0,Property Damage,0.0
1900,6443,2023-04-10,75.74,Property Damage,75.74
1901,6443,2019-08-14,159.03,Property Damage,159.03
1902,6447,2021-07-07,104.41,Collision,104.41
1903,6450,2022-11-17,0.0,Property Damage,0.0
1904,6456,2012-10-16,174.29,Comprehensive,174.29
1905,6466,2012-11-09,0.0,Property Damage,0.0
1906,6468,2017-05-20,55.51,Bodily Injury,55.51
1907,6473,2009-10-30,0.0,Collision,0.0
1908,6475,2017-09-18,101.01,Property Damage,101.01
1909,6477,2010-09-17,55.75,Property Damage,55.75
1910,6484,2020-01-28,371.19,Bodily Injury,371.19
1911,6491,2020-09-23,211.62,Collision,211.62
1912,6492,2024-02-26,16.16,Collision,16.16
1913,6493,2019-08-22,117.83,Collision,117.83
1914,6498,2006-09-24,0.0,Property Damage,0.0
1915,6500,2018-05-24,101.87,Property Damage,101.87
1916,6503,1995-10-06,11.48,Collision,11.48
1917,6507,2019-05-18,138.32,Property Damage,138.32
1918,6519,2020-03-01,119.82,Property Damage,119.82
1919,6521,2016-10-02,153.06,Collision,153.06
1920,6525,2005-04-24,0.0,Bodily Injury,0.0
1921,6528,2023-10-28,122.35,Collision,122.35
1922,6530,2023-09-22,161.03,Bodily Injury,161.03
1923,6532,2007-01-21,2.2,Property Damage,2.2
1924,6533,2013-11-16,541.09,Property Damage,541.09
1925,6535,2022-10-28,0.0,Property Damage,0.0
1926,6536,2004-08-25,85.95,Property Damage,85.95
1927,6554,2007-07-29,10.8,Bodily Injury,10.8
1928,6556,2004-08-17,67.0,Collision,67.0
1929,6559,2020-06-02,42.67,Property Damage,42.67
1930,6560,2020-04-20,105.73,Collision,105.73
1931,6564,2019-07-31,52.52,Comprehensive,52.52
1932,6570,2015-05-29,468.2,Property Damage,468.2
1933,6580,2021-06-18,0.0,Property Damage,0.0
1934,6583,2008-07-17,75.22,Bodily Injury,75.22
1935,6589,2019-06-05,64.03,Property Damage,64.03
1936,6592,2015-09-12,0.0,Bodily Injury,0.0
1937,6606,2024-10-02,342.51,Comprehensive,342.51
1938,6606,2023-06-11,311.39,Bodily Injury,311.39
1939,6611,2024-01-30,0.0,Property Damage,0.0
1940,6616,2010-05-20,29.98,Property Damage,29.98
1941,6623,1999-01-23,197.68,Collision,197.68
1942,6627,2016-07-14,172.82,Collision,172.82
1943,6629,2010-12-20,127.52,Bodily Injury,127.52
1944,6630,2020-05-19,237.16,Collision,237.16
1945,6630,2013-05-15,153.85,Bodily Injury,153.85
1946,6633,2018-06-08,110.29,Property Damage,110.29
1947,6633,2021-12-22,42.38,Property Damage,42.38
1948,6636,2024-02-19,143.67,Bodily Injury,143.67
1949,6638,2024-09-18,0.0,Collision,0.0
1950,6643,2024-04-28,62.9,Comprehensive,62.9
1951,6647,2023-04-09,0.0,Property Damage,0.0
1952,6648,2021-01-08,0.0,Comprehensive,0.0
1953,6650,2005-07-16,0.0,Property Damage,0.0
1954,6651,2003-02-22,175.13,Bodily Injury,175.13
1955,6656,2002-03-10,0.0,Bodily Injury,0.0
1956,6657,2011-07-02,78.68,Collision,78.68
1957,6658,2018-10-05,29.95,Bodily Injury,29.95
1958,6667,2023-09-06,0.0,Property Damage,0.0
1959,6667,2024-09-16,0.0,Property Damage,0.0
1960,6670,2022-04-14,0.0,Property Damage,0.0
1961,6674,2024-09-22,137.62,Property Damage,137.62
1962,6675,2020-09-07,31.69,Collision,31.69
1963,6677,2024-03-19,0.0,Bodily Injury,0.0
1964,6678,2023-05-22,0.0,Bodily Injury,0.0
1965,6678,2012-12-26,0.0,Bodily Injury,0.0
1966,6690,2005-05-16,517.42,Bodily Injury,517.42
1967,6693,2021-10-10,65.77,Property Damage,65.77
1968,6696,2018-09-09,84.89,Property Damage,84.89
1969,6698,2023-12-04,124.52,Collision,124.52
1970,6700,2018-11-18,34.72,Collision,34.72
1971,6711,2006-11-28,14.03,Property Damage,14.03
1972,6713,2013-03-29,172.73,Property Damage,172.73
1973,6715,2013-04-17,96.64,Property Damage,96.64
1974,6717,2004-04-23,43.75,Property Damage,43.75
1975,6717,2018-01-20,31.87,Comprehensive,31.87
1976,6718,2023-12-13,61.31,Bodily Injury,61.31
1977,6718,2023-04-10,91.24,Property Damage,91.24
1978,6719,2016-12-13,14.3,Collision,14.3
1979,6727,2020-05-28,65.07,Bodily Injury,65.07
1980,6730,2015-03-15,89.81,Collision,89.81
1981,6730,2006-10-18,123.94,Bodily Injury,123.94
1982,6740,2018-02-28,52.98,Collision,52.98
1983,6743,2022-03-15,39.79,Collision,39.79
1984,6756,2022-08-19,0.0,Property Damage,0.0
1985,6767,2012-08-06,0.0,Collision,0.0
1986,6768,2013-08-25,0.0,Property Damage,0.0
1987,6770,2017-12-16,102.51,Property Damage,102.51
1988,6774,2014-07-14,84.53,Property Damage,84.53
1989,6776,2018-10-07,28.56,Comprehensive,28.56
1990,6778,2023-03-26,240.5,Bodily Injury,240.5
1991,6784,2010-03-13,0.0,Property Damage,0.0
1992,6784,2000-01-07,0.0,Property Damage,0.0
1993,6793,2024-01-20,177.99,Property Damage,177.99
1994,6793,2022-10-15,246.82,Property Damage,246.82
1995,6796,2023-02-07,15.08,Property Damage,15.08
1996,6815,2015-06-08,5.68,Property Damage,5.68
1997,6821,2012-06-20,4.24,Property Damage,4.24
1998,6825,2023-11-30,71.64,Property Damage,71.64
1999,6826,2024-06-10,0.0,Bodily Injury,0.0
2000,6826,2024-04-27,0.0,Bodily Injury,0.0
2001,6830,2020-07-07,1.39,Property Damage,1.39
2002,6831,2023-04-17,156.43,Property Damage,156.43
2003,6835,2003-08-29,249.35,Bodily Injury,249.35
2004,6836,2020-05-03,15.7,Bodily Injury,15.7
2005,6836,2024-03-16,10.79,Bodily Injury,10.79
2006,6843,2024-12-31,0.0,Comprehensive,0.0
2007,6847,2006-06-14,67.1,Property Damage,67.1
2008,6852,2021-09-17,0.0,Property Damage,0.0
2009,6855,2022-11-17,0.0,Bodily Injury,0.0
2010,6858,2010-12-15,0.0,Property Damage,0.0
2011,6860,2010-09-01,0.0,Property Damage,0.0
2012,6860,2022-05-17,0.0,Property Damage,0.0
2013,6862,2017-09-06,195.32,Bodily Injury,195.32
2014,6863,2020-03-16,189.05,Bodily Injury,189.05
2015,6874,2012-03-05,33.39,Property Damage,33.39
2016,6881,2019-08-14,99.24,Bodily Injury,99.24
2017,6883,2014-09-19,,Property Damage,395.96
2018,6886,2024-11-12,13.98,Bodily Injury,13.98
2019,6887,2022-08-27,0.0,Bodily Injury,0.0
2020,6887,2009-07-23,0.0,Property Damage,0.0
2021,6889,2024-01-24,112.83,Property Damage,112.83
2022,6890,2019-10-29,19.29,Bodily Injury,19.29
2023,6897,2009-09-19,309.05,Property Damage,309.05
2024,6898,2017-08-05,0.0,Comprehensive,0.0
2025,6898,2009-11-21,0.0,Collision,0.0
2026,6899,2023-11-25,25.68,Bodily Injury,25.68
2027,6899,2008-08-10,32.7,Collision,32.7
2028,6901,2016-06-13,151.68,Property Damage,151.68
2029,6907,2024-12-31,34.44,Property Damage,34.44
2030,6910,2013-07-03,0.0,Bodily Injury,0.0
2031,6914,2006-09-04,226.52,Comprehensive,226.52
2032,6925,2008-09-04,0.0,Bodily Injury,0.0
2033,6927,2020-04-06,0.0,Property Damage,0.0
2034,6927,2021-01-09,0.0,Collision,0.0
2035,6936,2016-04-24,104.87,Bodily Injury,104.87
2036,6939,2022-07-12,92.98,Bodily Injury,92.98
2037,6939,2023-03-17,170.3,Bodily Injury,170.3
2038,6940,2005-10-09,187.51,Collision,187.51
2039,6942,2024-09-06,125.42,Comprehensive,125.42
2040,6942,2011-11-28,224.61,Property Damage,224.61
2041,6946,2023-03-11,0.0,Bodily Injury,0.0
2042,6947,2023-04-09,90.75,Collision,90.75
2043,6948,2018-01-25,163.7,Collision,163.7
2044,6949,2022-08-23,110.98,Collision,110.98
2045,6950,2023-01-08,0.0,Bodily Injury,0.0
2046,6951,2024-05-29,0.0,Comprehensive,0.0
2047,6952,2019-02-25,0.0,Property Damage,0.0
2048,6953,2021-11-25,300.42,Property Damage,300.42
2049,6959,2023-08-27,17.8,Property Damage,17.8
2050,6960,2003-06-11,55.01,Bodily Injury,55.01
2051,6973,2024-12-06,345.71,Bodily Injury,345.71
2052,6974,2024-07-25,37.59,Bodily Injury,37.59
2053,6981,2024-09-22,341.87,Comprehensive,341.87
2054,6985,2023-08-05,0.0,Property Damage,0.0
2055,6985,2011-02-04,0.0,Collision,0.0
2056,6986,2024-12-22,0.0,Collision,0.0
2057,6988,2024-09-18,104.76,Property Damage,104.76
2058,6990,2024-11-04,9.53,Bodily Injury,9.53
2059,6998,2005-06-07,428.98,Collision,428.98
2060,6999,2017-12-03,0.0,Collision,0.0
2061,7004,2001-03-03,218.92,Bodily Injury,218.92
2062,7005,2020-01-07,0.0,Comprehensive,0.0
2063,7005,2020-09-21,0.0,Bodily Injury,0.0
2064,7007,2024-07-29,0.0,Bodily Injury,0.0
2065,7011,2013-03-25,37.41,Bodily Injury,37.41
2066,7013,2000-06-08,0.0,Bodily Injury,0.0
2067,7019,2023-02-08,0.0,Bodily Injury,0.0
2068,7021,2023-11-04,64.98,Property Damage,64.98
2069,7021,2020-08-08,41.46,Bodily Injury,41.46
2070,7024,2023-07-23,0.0,Collision,0.0
2071,7030,2013-01-01,33.98,Comprehensive,33.98
2072,7033,2024-03-22,106.09,Bodily Injury,106.09
2073,7034,2016-09-30,1.12,Collision,1.12
2074,7035,2016-08-26,186.83,Collision,186.83
2075,7037,2024-01-12,0.0,Bodily Injury,0.0
2076,7041,2024-04-05,0.0,Property Damage,0.0
2077,7043,2004-07-27,59.57,Collision,59.57
2078,7045,2024-12-21,0.09,Comprehensive,0.09
2079,7051,2024-12-31,87.5,Bodily Injury,87.5
2080,7054,2007-10-28,89.6,Collision,89.6
2081,7057,2013-03-25,28.67,Property Damage,28.67
2082,7067,2024-12-31,83.81,Bodily Injury,83.81
2083,7067,2024-12-31,127.21,Property Damage,127.21
2084,7068,2024-12-31,32.58,Collision,32.58
2085,7068,2024-12-31,15.64,Property Damage,15.64
2086,7069,2024-07-30,61.01,Property Damage,61.01
2087,7071,2024-12-31,27.1,Property Damage,27.1
2088,7072,2023-10-31,184.5,Bodily Injury,184.5
2089,7073,2023-04-23,103.68,Property Damage,103.68
2090,7074,2010-10-10,0.0,Property Damage,0.0
